id0,id1,relationship,count
1062111559,1197339265,mentioned,2
2936253076,1087002326,reply-to,1
1617151214,2891161095,reply-to,1
7775542,21275515,mentioned,1
1612762249,2819802719,reply-to,1
2945865628,2365779632,reply-to,3
2657309905,2674599800,reply-to,1
740050238,1110190694,reply-to,4
2320332542,2278302992,reply-to,1
628885051,2853754570,reply-to,4
78091695,343936913,mentioned,5
961787250,2795807813,reply-to,2
2861617391,961787250,reply-to,2
2654747130,2717824730,reply-to,1
1239793981,1700785351,reply-to,1
2936658405,546389187,mentioned,1
1110287659,14221588,reply-to,62
2865648505,2362477976,reply-to,2
1297290402,1205300324,reply-to,7
2615278179,2439639138,reply-to,11
1861090927,2764908505,mentioned,1
1447001018,482095157,mentioned,1
2741863001,2924870174,reply-to,1
816140107,1205300324,mentioned,1
848477466,2924870174,reply-to,1
3014145779,961852904,reply-to,1
1685756005,2351718736,reply-to,1
1250208368,2788275124,reply-to,2
2871787100,2492448252,reply-to,1
2650188579,90949762,reply-to,7
344115535,540668662,reply-to,6
2728410496,2731748451,reply-to,1
636119841,33470306,reply-to,1
619577202,2815938128,reply-to,1
535436903,2175109904,reply-to,2
496703327,1734176052,reply-to,8
2495608604,448286628,reply-to,2
2493501393,2793245421,reply-to,1
556961842,394915376,reply-to,1
1529213676,920231154,reply-to,17
2971249788,873722743,reply-to,2
185369530,479034909,reply-to,3
434238072,1083477512,reply-to,4
2876871302,622090858,reply-to,1
2661016089,1685756005,reply-to,7
1203078194,1347407940,reply-to,1
400271852,259534529,reply-to,5
705516070,2857951264,reply-to,1
2350730738,831840926,reply-to,23
2523733057,91373188,mentioned,21
2744379202,69549218,mentioned,1
410848362,2910638663,reply-to,2
2815541726,148382170,mentioned,3
1388295048,785767908,reply-to,2
230114030,38001218,mentioned,1
3007517876,521973333,mentioned,1
52055326,320154349,mentioned,1
2734291823,2997865690,mentioned,5
47304781,236258159,mentioned,3
273437243,22739948,mentioned,1
372790885,38001218,mentioned,1
22275527,21395879,mentioned,87
233068578,883308811,reply-to,1
2981614130,2222596247,reply-to,1
2951925615,2615278179,reply-to,19
1611364122,2649031446,reply-to,8
268543778,247833332,mentioned,2
1226290447,14221588,mentioned,1
2170847762,946875966,reply-to,2
213037272,883308811,mentioned,1
2863413880,1655628307,reply-to,1
2873444470,2873231799,reply-to,11
2566146384,1954606015,mentioned,5
16192111,2828967314,reply-to,2
2937649921,2902992522,reply-to,1
2861018188,2961453587,reply-to,1
919556972,1685756005,reply-to,2
732066373,1087002326,reply-to,2
52322011,2942487587,mentioned,4
2654747130,2604295345,reply-to,3
1341525272,622090858,reply-to,1
785767908,723389497,mentioned,1
2234796254,573178253,reply-to,1
1729051645,2355655372,reply-to,21
979701152,17792871,reply-to,1
2981614130,2865761030,mentioned,1
883308811,64098866,mentioned,1
2896138714,2569486099,mentioned,1
2350730738,2654661861,reply-to,2
629362212,622090858,reply-to,1
728354640,1598801928,reply-to,3
109235645,846960362,mentioned,1
1423960525,2788275124,mentioned,7
338426302,1410931411,reply-to,2
2362477976,2953168387,reply-to,2
2822791770,556827276,reply-to,1
3006995960,1109782843,mentioned,1
2556936956,30015139,mentioned,17
1056168192,2532816409,reply-to,1
2771846357,2161314089,reply-to,1
1442618282,2874237391,mentioned,4
2901983343,2265058604,reply-to,4
2745927437,2353280685,reply-to,1
2988498365,1203041946,reply-to,1
895860206,486073610,reply-to,1
16857836,636119841,mentioned,1
2908593735,3044064122,reply-to,1
386988166,188391137,reply-to,1
1493702257,1075421527,mentioned,1
946875966,1023720006,reply-to,3
2493501393,2956901459,reply-to,1
2753898688,928930566,reply-to,16
2885555469,619577202,reply-to,1
2793947713,2606885751,reply-to,8
2896776131,2762402950,reply-to,4
2211011073,38001218,mentioned,32
2408674502,1061561653,mentioned,20
1259687978,1064267425,reply-to,1
2674599800,1586355018,reply-to,1
38001218,243327564,mentioned,1
1217755970,622090858,reply-to,1
427381396,1908813554,mentioned,1
2584872850,2867245461,reply-to,2
1554210486,1674516554,reply-to,2
2937715124,320154349,mentioned,1
2450678771,1630695600,reply-to,1
883308811,410848362,reply-to,1
2981635974,2981614130,reply-to,2
2860208794,2611387026,reply-to,1
366846840,34449129,mentioned,5
419669921,38076933,mentioned,16
1197339265,2332261381,reply-to,1
1442024737,1375664096,reply-to,3
2616033411,2853229116,reply-to,1
1289879593,915370620,reply-to,1
792266816,115117283,reply-to,2
1895875501,1895455093,reply-to,1
2532816409,2963766330,reply-to,1
2872752779,3050024833,reply-to,3
349322419,204346522,mentioned,1
50804274,1222881480,reply-to,1
438551314,1692004315,mentioned,1
2768345009,549217987,reply-to,3
3040192404,992698340,mentioned,1
883308811,3127320707,mentioned,2
2477823223,1413761539,reply-to,5
1895455093,2413179710,reply-to,1
2340880496,2861476024,mentioned,1
2591487005,2649031446,reply-to,3
3030266500,2606885751,mentioned,1
2578267673,992698340,reply-to,1
1112009077,977560339,reply-to,3
3048364917,1197339265,mentioned,5
1908813554,540668662,mentioned,3
2973311183,2783635658,reply-to,1
2828967314,23683895,reply-to,1
2353280685,1406309394,reply-to,1
430127541,2566146384,reply-to,2
462483794,419669921,reply-to,1
2856199634,2374501709,reply-to,2
1023720006,2861018188,reply-to,3
2937715124,185017873,mentioned,1
622090858,2615278179,reply-to,1
15868533,2942487587,reply-to,1
1973107178,1375664096,reply-to,1
3110395858,2754672875,reply-to,8
320154349,14221588,reply-to,2
149810493,44633681,mentioned,1
327089688,67256283,reply-to,1
2492448252,3073873364,mentioned,1
544059435,1090408218,mentioned,1
2986495696,832193689,reply-to,17
15868533,2408674502,mentioned,1
138663266,540668662,reply-to,7
2613151204,2904020714,reply-to,2
2890064158,1313646014,mentioned,1
711871560,1705799604,reply-to,1
2196647034,30015139,mentioned,11
482095157,2556936956,reply-to,2
935324653,573178253,reply-to,1
622090858,2987169382,reply-to,4
2203640468,2276849961,reply-to,1
1436149489,14221588,reply-to,4
2416453640,2725103458,reply-to,1
920231154,608751123,reply-to,3
2516850933,2377692914,reply-to,7
1452532201,410431832,mentioned,1
2502298979,831840926,reply-to,3
2553052320,2860208794,mentioned,1
785767908,501334654,reply-to,2
2879027553,1685756005,reply-to,1
465746250,3079566425,mentioned,1
2686915602,569555883,reply-to,1
348338919,484783355,reply-to,3
30015139,14221588,reply-to,9
90949762,2927394968,reply-to,4
173955306,1586861480,mentioned,2
1460771370,2811892259,reply-to,5
578381354,508955433,mentioned,6
1110287659,2752663556,mentioned,3
2839446221,3050024833,reply-to,2
785968226,1005019958,reply-to,1
893823422,473626239,reply-to,6
19862538,915370620,mentioned,1
2747064597,2529032093,mentioned,1
2863413880,2953825694,reply-to,1
1231784246,622090858,reply-to,1
2800787212,3054478538,reply-to,1
46602991,277953160,reply-to,13
2881928495,2904020714,reply-to,2
2332669494,368539204,reply-to,3
2214370056,2417915924,reply-to,1
815690828,19405774,mentioned,1
1135099730,2198647110,mentioned,1
3060125786,14221588,mentioned,8
883308811,36607082,mentioned,4
2786424729,2830689058,reply-to,1
878756952,34449129,mentioned,2
2522760990,2566146384,mentioned,1
21700435,1908813554,mentioned,1
17794636,31624328,mentioned,3
3035288194,2169257565,mentioned,1
2631755571,2566146384,reply-to,4
2602736065,2822791770,reply-to,1
547172089,1410931411,mentioned,2
838205125,46438405,mentioned,1
343936913,62083840,reply-to,3
3102510248,2873036937,reply-to,1
1075421527,34449129,mentioned,1
22275527,21700435,reply-to,13
2856199634,1954606015,reply-to,9
2966228541,2553364668,reply-to,2
2865648505,2377692914,reply-to,2
70871291,14221588,mentioned,4
433007443,636549518,reply-to,18
757913582,2956957256,reply-to,1
2469448710,2903618757,reply-to,2
459895588,924719946,reply-to,2
2214937235,2856199634,mentioned,1
1067392194,3031519894,reply-to,14
1060558130,1562420970,reply-to,2
1971851532,1087002326,mentioned,1
38001218,393887721,mentioned,1
2822296983,2492448252,reply-to,2
2567197803,1478300900,reply-to,2
368437546,52864018,reply-to,1
1321252634,2290769879,reply-to,2
2515416862,1917361800,reply-to,1
47304781,204346522,mentioned,1
992698340,1087002326,mentioned,6
192576351,190146107,mentioned,512
2740198275,2591487005,reply-to,1
2768998264,2902437564,mentioned,1
1034832678,29069186,reply-to,2
1487362622,25311240,mentioned,20
742145982,185369530,reply-to,1
395925411,348338919,reply-to,1
457706466,597104420,mentioned,1
386790602,539887811,mentioned,2
546573570,253008760,mentioned,2
1247389206,1234881792,reply-to,1
2815541726,1493702257,mentioned,1
968469270,848477466,reply-to,1
338520637,21395879,mentioned,1
1060558130,2336139639,reply-to,6
21549110,1110287659,mentioned,1
2822296983,2804783927,reply-to,1
1110287659,2706514676,reply-to,1
2412209312,2769061058,mentioned,1
539608375,539887811,reply-to,6
2861018188,2741700639,mentioned,1
344115535,138663266,mentioned,9
17694567,30015139,mentioned,2
2943503850,622090858,reply-to,2
2966228541,1692004315,reply-to,3
415845289,1187516334,mentioned,1
803303162,554149794,reply-to,2
233068578,27649141,reply-to,2
1506877316,399489979,reply-to,4
2811892259,448286628,mentioned,1
3000320012,2650188579,reply-to,1
728354640,3019195853,mentioned,1
2161314089,981138342,mentioned,1
2161314089,1036114669,reply-to,1
2918936502,2576957810,reply-to,1
2971871464,1954606015,mentioned,1
2353280685,2416453640,reply-to,6
2711118969,2558487041,reply-to,1
1470368916,2492448252,mentioned,2
38001218,466832778,mentioned,1
1666755920,484783355,mentioned,1
1682421781,273203971,reply-to,5
2731386749,3063325095,reply-to,2
1007075178,2754672875,reply-to,3
1222881480,411652759,reply-to,1
919556972,552077836,reply-to,2
2892511407,2992082472,mentioned,2
2611234258,1452813307,reply-to,1
2195991310,2902992522,mentioned,1
1692004315,580170650,reply-to,1
2554553358,1217286588,mentioned,2
2822117342,1087002326,mentioned,1
2741700639,2457471739,reply-to,1
2748855791,1197339265,reply-to,2
2838083302,2987484604,mentioned,2
17434239,320154349,reply-to,15
2450069605,2615278179,mentioned,2
2670222367,18718701,mentioned,1
1567488516,2904020714,reply-to,2
569555883,1649364930,reply-to,3
2654747130,2277988784,reply-to,1
3048364917,2872752779,reply-to,3
2553052320,132518983,mentioned,1
2614408167,2308781041,reply-to,1
1908813554,1440902882,mentioned,3
138663266,21700435,reply-to,9
2440076084,1551453048,reply-to,2
614879811,2711324962,mentioned,23
1906932392,2840389825,reply-to,1
1222881480,3108352431,mentioned,2
3000338022,2839446221,mentioned,1
516728592,2866312337,reply-to,1
547172089,859676772,reply-to,1
2982959775,2921983029,reply-to,1
91692512,100145317,mentioned,1
2755886809,232444717,mentioned,1
482095157,2398588146,mentioned,1
2529032093,1236998864,reply-to,1
499002616,38076933,mentioned,3
2847684970,1272500016,reply-to,1
636549518,369343803,mentioned,2
990148682,2550962437,reply-to,1
386988166,2522760990,reply-to,2
3025789584,1656258320,reply-to,54
2740082962,2362477976,reply-to,11
2299894347,2328267122,reply-to,8
465746250,1148981760,mentioned,1
2747144492,1656258320,reply-to,18
535436903,2611234258,reply-to,1
1109782843,2889774099,reply-to,1
527573727,464146062,mentioned,2
166731381,22739948,mentioned,1
2741700639,2582709833,reply-to,1
2163234371,1598801928,reply-to,1
2427673314,2379545004,reply-to,19
3116428959,3111952012,reply-to,4
2351217773,2162142216,reply-to,2
2786424729,1452813307,mentioned,1
884690821,1197339265,mentioned,2
479250666,573178253,reply-to,1
399489979,2915944173,mentioned,1
2305831380,30015139,reply-to,1
1656258320,3113062169,mentioned,1
1129044295,1110411396,reply-to,1
38001218,21700435,reply-to,2
928930566,3041296181,reply-to,1
3025477798,2468269830,mentioned,1
837465980,1093113722,reply-to,1
606014371,2764908505,mentioned,1
553637966,222216222,reply-to,4
2782470592,2408674502,mentioned,45
2363380112,2407898978,reply-to,2
1110411396,1571736818,reply-to,1
1561695043,2320332542,reply-to,1
545075817,2916763553,reply-to,1
388353254,777200318,reply-to,2
469936713,395925411,mentioned,1
1264361810,946875966,mentioned,1
1109782843,2214937235,reply-to,1
1692004315,2353280685,reply-to,15
1727080466,2895191582,mentioned,1
3025789584,1692004315,reply-to,1
1965626888,3013633329,reply-to,1
23962908,69970162,mentioned,7
222216222,865075694,reply-to,3
952724527,1056168192,reply-to,1
1727080466,1077712489,mentioned,1
1599087102,622090858,reply-to,2
3044774329,2956901459,reply-to,1
2861018188,2865761030,reply-to,1
2214937235,509248562,reply-to,1
2198647110,636549518,reply-to,1
2960943219,2961453587,reply-to,4
3007517876,3060125786,reply-to,1
1067392194,597104420,mentioned,1
2193489145,2981635974,reply-to,2
790149096,2566146384,reply-to,1
2558487041,2445712264,reply-to,1
2758604684,2606885751,reply-to,1
341103890,115117283,mentioned,1
856777574,790889654,reply-to,1
2439639138,2615278179,reply-to,26
1329931573,1470368916,reply-to,1
2607536108,1620008569,mentioned,1
21395879,2556936956,mentioned,1
561248539,535782808,mentioned,2
1654514647,3025464477,mentioned,1
2941504727,1963113289,reply-to,2
2887997433,2878223422,reply-to,15
47926059,19741778,mentioned,1
2594820642,25311240,mentioned,5
124215190,128321908,reply-to,6
1656258320,2175109904,reply-to,53
2222596247,2355655372,reply-to,12
832193689,2814650182,mentioned,2
1067392194,3044064122,reply-to,8
3070624289,2865761030,reply-to,1
16857836,47926059,reply-to,2
3005869524,2355655372,reply-to,6
1217755970,253008760,reply-to,3
2547375732,1087002326,reply-to,6
233309503,25311240,mentioned,2
1572006127,2586285408,reply-to,2
2203050737,1005019958,reply-to,1
983400091,484783355,reply-to,1
2754672875,3014145779,reply-to,1
717205588,1410931411,mentioned,1
48762145,32122637,reply-to,2
2942558492,2516850933,reply-to,2
1241784547,1087002326,mentioned,1
883308811,1140918398,mentioned,6
1112679991,601964207,mentioned,1
2971249788,3041296181,reply-to,1
320346780,2654747130,mentioned,3
1329117284,245017591,mentioned,1
128321908,1908813554,mentioned,2
3014145779,1656258320,reply-to,1
2324821256,2546476340,reply-to,5
368539204,2848555743,reply-to,1
1388295048,1368602598,mentioned,1
2939886686,572103841,mentioned,15
3026609308,1087002326,reply-to,3
2457471739,3027341596,reply-to,2
2924368089,2874237391,reply-to,1
127648517,622090858,mentioned,2
345776206,239656656,reply-to,1
2993743426,1560999871,reply-to,3
61650284,18961764,mentioned,4
580170650,2904020714,reply-to,2
266568356,1548066919,reply-to,4
2713821854,2705747102,reply-to,1
2300746824,2795807813,reply-to,2
2362477976,2924870174,mentioned,1
464521457,2500814584,mentioned,8
3014145779,2997558943,reply-to,1
1281274562,1305428378,mentioned,1
2739635613,467085645,mentioned,1
2450069605,3026567187,mentioned,1
1549578572,1087002326,reply-to,1
1401079176,2621533948,reply-to,122
2332261381,2566146384,reply-to,1
872650686,915370620,reply-to,1
1203099109,977560339,reply-to,8
2611234258,1620008569,reply-to,2
2747144492,1429486316,reply-to,8
1333661174,1257446070,reply-to,1
1586861480,38076933,mentioned,1
766669082,2982240712,mentioned,1
2273120012,2353280685,reply-to,1
415742330,613475055,reply-to,1
2646956742,2765678787,reply-to,1
2416878060,2658511304,reply-to,1
282714070,14221588,mentioned,10
2915944173,3053556879,reply-to,1
706143288,996552967,reply-to,1
385868753,1067392194,reply-to,3
2442728341,2924368089,reply-to,2
24119941,344690832,reply-to,1
2861018188,2971871464,reply-to,1
2556936956,21700435,mentioned,33
883308811,132518983,mentioned,1
1160510239,2162142216,reply-to,1
1329931573,1529213676,reply-to,1
2501718524,594663412,reply-to,1
2904205958,928930566,reply-to,2
713353539,2745927437,mentioned,1
222216222,2619345784,reply-to,2
2564279666,2987935606,reply-to,1
78091695,129644027,mentioned,1
1411151478,832193689,reply-to,9
2645968750,636119841,mentioned,1
2836473335,550135928,mentioned,5
124215190,34449129,mentioned,7
1973107178,2956952202,reply-to,1
2556936956,872650686,mentioned,16
1025588635,1350874850,mentioned,1
1626000211,1620469022,reply-to,1
88696740,28491592,mentioned,1
1561234734,981138342,reply-to,1
195875182,605728170,reply-to,1
2953789606,2957930507,mentioned,1
466832778,2435585468,mentioned,2
2747144492,2888167623,reply-to,1
544226942,1197339265,reply-to,1
1682421781,777200318,reply-to,2
1061561653,2408674502,reply-to,8
2949371700,1954606015,mentioned,2
507307310,14221588,mentioned,1
411652759,419669921,reply-to,1
1223476910,57733842,reply-to,1
2320332542,859676772,reply-to,1
1685756005,2412209312,reply-to,1
2453853910,556827276,mentioned,1
2857951264,2793245421,mentioned,1
3045380097,1493702257,mentioned,2
2989291950,2956901459,reply-to,1
2398588146,2860208794,mentioned,163
235612435,173797525,mentioned,1
2366597018,3025477798,reply-to,1
2899017631,2273980452,mentioned,1
1129358006,368539204,reply-to,1
2890481691,2734291823,reply-to,152
580170650,1685756005,reply-to,2
2741483722,438551314,reply-to,1
2891161095,554149794,mentioned,1
2411867347,1087002326,mentioned,1
1035787441,1971622664,reply-to,1
2845813648,115117283,mentioned,1
2836473335,101814026,reply-to,2
29069186,2194843856,reply-to,1
2842004310,2758604684,mentioned,1
349322419,572103841,mentioned,25
19646012,25311240,mentioned,2
2900561003,2874237391,reply-to,1
2457471739,2741863001,reply-to,2
